 
*<____Point_ID__><____Photo_ID__><____adjusted_x'_y'____><___residuals_x'_y'__><_Comments_>
 
             2005             562     -7.9987     -4.1647       -0.4        5.0
             2005             563     -5.8358     -1.8520       -0.6        2.7
             2005             564     -3.6381      3.9041       -0.6       -1.1
             2005             567     -1.1476     -4.7893       -2.8        5.6
             2005             569     10.0415     -7.2895       -3.5        7.8
             2005             570     10.1531      0.9682        0.6       -7.5
             2005             573      5.6260      6.6408        6.9       -5.2
             2005             574      2.9820     -1.6293        0.9        4.3
             2005             575      4.7847     -7.4168        2.9        5.0
             2005             576      7.0507     -1.2730        7.1        4.4
             2005             577     10.6132      3.9115        2.7       -0.5
             2005             583     -0.3173      4.2026       -0.4       -2.8
             2005             584     -2.1406      5.7865       -6.3       -4.4
             2005             585     -2.6749      4.1063       -1.1       -2.3
             2005             586     -6.6379      4.6429       -1.3       -0.7
             2005             588     -4.7314      0.5619       -0.8       -0.7
             2005             590     -9.0813      4.1280       -5.4       -5.6
             2005             591      4.4829      3.5429        4.6        1.4
             2005             596     -4.9007     -1.0918       -3.4       -1.0
             2005             597     -0.2035      2.0070       -3.2       -2.7
             2005             598      5.8130      4.5037        3.9        1.7
 
             2102             551     -1.0951      1.1699       -2.1       -1.7
             2102             552      3.0113     -2.5329       -0.7        2.7
             2102             553      2.9339      0.8232        2.1        2.5
             2102             554      3.0720      2.6482        1.6        0.9
             2102             556     -2.4812      4.5729       -1.7       -3.6
             2102             559    -11.0223      7.3900       90.1      -72.5  skipped
             2102             561     -3.3839     -0.7239       -1.4        2.8
             2102             562     -3.9709     -3.5222        0.6        5.4
             2102             563     -1.9463     -0.9820       -0.3        2.0
             2102             564     -0.0087      4.7846       -0.9       -1.5
             2102             567      2.8315     -2.5223        3.1        2.5
             2102             569      9.5650     -2.6866        2.0        1.0
             2102             570      6.7433      3.5184        5.4       -1.8
             2102             571      3.7744      7.5827        1.7       -1.6
             2102             573      1.2903      5.7151        0.8       -6.0
             2102             574     -1.3229     -2.3374       -7.4        7.3
             2102             576      3.3825     -1.5692        0.4        4.1
             2102             577      6.2070      3.6626        2.9       -1.5
             2102             580      1.8991      6.7262        1.5        3.1
             2102             581      3.8256      7.5548       -0.7        1.5
             2102             582      1.6249      7.0845       -0.2       -2.5
             2102             583     -0.9739      0.7123        1.4       -4.4
             2102             584     -2.8708      1.8443       -4.8        1.1
             2102             585     -1.2042      0.7533        0.9       -3.3
             2102             586     -4.4970      0.1988       -1.6        4.2
             2102             588     -2.4522     -2.4619       -0.7       -0.1
             2102             590     -6.3829      1.2020       -0.8       -0.9
             2102             591      0.0047      3.5672       -5.2       -2.3
             2102             592      5.9701     -6.7565       -7.6       33.1  skipped
             2102             595      1.2833      7.4602       -4.0       -1.8
